root,meaning,derivative,derivative meaning,language,form,dictionary
1.*nebʰ-{1},"become humid, become cloudy","gr. συννέφει Ar., ἐπινέφει Arist. ‘es wird bewölkt, (Zeus) macht bewölkt’",NYI,NYI,NYI,liv
1.*nem-,allocate,"gr. νέμω ‘teile aus, teile zu’, νέμομαι ‘bebaue, weide (intr.), bewohne’",NYI,NYI,NYI,liv
1.*pei̯H-{1},to swell,"[ved. Ptz. Med. píyāna- RV 1,79,3 ‘strotzend’{2}",NYI,NYI,NYI,liv
1.*pei̯g-{1},paint,"[lat. pingō, -ere ‘malen, schmücken’",NYI,NYI,NYI,liv
1.*pekʷ-,"ripen, cook fully",[toch.A 3s Med. pakät ‘kochte (intr.)’{1},NYI,NYI,NYI,liv
1.*pek̑-,plucking or tousling (wool or hair),"gr. πέκω ‘kämme, schere’",NYI,NYI,NYI,liv
1.*per-,"come through, traverse",[aav. Konj. fra-frā ‘ich will überschreiten’{2},NYI,NYI,NYI,liv
1.*peth₂-{1},spread out,"[gr. ἐπέτασ(σ)α ‘breitete aus, öffnete’{2}",NYI,NYI,NYI,liv
1.*peu̯H-,"cleanse, purify","ved. punā́ti ‘läutert, macht rein’",NYI,NYI,NYI,liv
1.*rebʰ-{0},to move (vigorously),"parth. rf- ‘angreifen’{2}, np. rav- ‘gehen’",NYI,NYI,NYI,liv
1.*reh₁-{1},"give, gift",ved. Ipv. raridhvam ‘schenkt!’{4},NYI,NYI,NYI,liv
1.*seg-{1},"attach, append",ved. Med. ní … asakta ‘hat sich etw. angehängt’{2},NYI,NYI,NYI,liv
1.*seh₁-{1},let go,"ved. (áva, ví) sāt ‘macht los, spannt aus’{3}",NYI,NYI,NYI,liv
1.*seh₂-{1},to be satisfied,"gr. Inf. ᾱ̓́μεναι Il. 21,70 ‘sich sättigen, satt werden’, 1p Konj. ἕωμεν Il. 19,402 ‘haben genug’{3}",NYI,NYI,NYI,liv
1.*sekʷ-,to join,"ved. Ptz. Med. sacāná- ‘begleitet’, (KS) 1p Opt. Med. sacimahi ‘mögen wir begleitet sein’{1}",NYI,NYI,NYI,liv
1.*sel-{1},"to leap, jump",[ved. ásarat ‘ist losgelaufen’,NYI,NYI,NYI,liv
1.*ser-,"to watch out for, to protect",?[lyd. sarẽta- ‘Beschützer’{1},NYI,NYI,NYI,liv
1.*skend-{1},"(los)springen, to jump (away)","ved. Inj. skán, (ŚB) Ind. áskan ‘ist gesprungen’{2}",NYI,NYI,NYI,liv
1.*spend-,libieren [UNKNOWN],"?[heth. ispanti ‘libiert, opfert’{1}",NYI,NYI,NYI,liv
1.*strei̯g-,"to paint, to stroke, to cancel, to delete, to cross out, to smear","[lat. stringō, -ere ‘berühren; wegreißen’{1}",NYI,NYI,NYI,liv
1.*su̯ei̯d-{1},to break out in a sweat,"spätved. (AĀ, Chr̥) svedate ‘schwitzt’{2}",NYI,NYI,NYI,liv
1.*su̯el-{1},"smolder, burn",ae. (+) swelan ‘schwären’{2},NYI,NYI,NYI,liv
1.*su̯er-,sound,"ved. svárati ‘tönt, rauscht’",NYI,NYI,NYI,liv
1.*teh₂-{1},steal,heth. tāyezzi ‘stiehlt’{3},NYI,NYI,NYI,liv
1.*tek-,"stretch out your hand, receive, attain","?lit. Inf. tèkti² ‘sich erstrecken, reichen, ausreichen; zuteil werden’{3}",NYI,NYI,NYI,liv
1.*tend-{1},to become weary,"ved. tandate RV 1,138,1 ‘erlahmt’{3}",NYI,NYI,NYI,liv
1.*teng/g̑-{1},"wet, moisten","gr. τέγγω ‘benetze, befeuchte’",NYI,NYI,NYI,liv
1.*tep-,"to be warm, to be hot","ved. tápati ‘brennt, ist heiß; erhitzt’{1}",NYI,NYI,NYI,liv
1.*terp-,to satisfy oneself,[ved. (AV) átr̥pam ‘habe mich gesättigt’,NYI,NYI,NYI,liv
1.*teu̯k-{1},"push, hit",[aksl. (+) -tъče ‘stieß’,NYI,NYI,NYI,liv
1.*teu̯s-,"be satisfied, be calm",heth. tuskezzi ‘freut sich’{1},NYI,NYI,NYI,liv
1.*trep-{1},"tread, stamp",apr. er-treppa ‘sie übertreten’,NYI,NYI,NYI,liv
1.*u̯ei̯s-{1},"sprout, thrive","[lit. vįsù, (vìsti) ‘sich fortpflanzen’{2}",NYI,NYI,NYI,liv
1.*u̯el-{1},"to enclose, to cover",ved. ví āvar ‘hat enthüllt’{2},NYI,NYI,NYI,liv
1.*u̯elH-{1},"to be strong, to have power",[air. follnadar ‘herrscht’{3},NYI,NYI,NYI,liv
1.*u̯elg-,to move rolling (?),heth. walakzi ‘(?)’{1},NYI,NYI,NYI,liv
1.*u̯er-{1},"to hold back, fend off, repel",?ved. Konj. várate ‘wird aufhalten’{2},NYI,NYI,NYI,liv
1.*u̯erg̑-{1},"lock, lock up",[gr. kypr. ka-te-wo-ro-ko-ne /katéworgon/ ‘hatten eingeschlossen’{3},NYI,NYI,NYI,liv
1.*u̯ers-,"wipe, sweep",[skr. vȑše ‘drosch’{1},NYI,NYI,NYI,liv
1.*u̯es-,"(Clothing) to have on, to be dressed in","heth. wēsta, wēssanta ‘bekleidet sein mit’{2}",NYI,NYI,NYI,liv
2.*kend-{1},to shine brightly,lat. ac-cendī ‘zündete an’{2a},NYI,NYI,NYI,liv
2.*ker-{1},"cut, scratch, trim","[arm. kʽerem ‘kratze ab, schabe ab’{2}",NYI,NYI,NYI,liv
2.*pelH-{1},"separate, divide","[aksl. (+) plěvǫ, (plěti) ‘jäten’{2}",NYI,NYI,NYI,liv
2.*per-{1},fly,"aksl. perǫtъ ‘sie fliegen’, Inf. *prěti{2}",NYI,NYI,NYI,liv
2.*bʰeh₂-{1},"speak, say",arm. bay ‘sagt’{2},NYI,NYI,NYI,liv
2.*bʰeu̯g-{1},"benefit someone, bring benefit","ved. Inj. mā́ bhojam ‘möchte ich nicht büßen!’{3}, Konj. Med. bhójate ‘wird genießen’",NYI,NYI,NYI,liv
2.*bʰreu̯H-{1},to break open,an. (+) brjóta ‘brechen’{2},NYI,NYI,NYI,liv
2.*dei̯k̑-{1},to throw,"[gr. (Pi.+) ἔδικον ‘warf, schleuderte’{2}",NYI,NYI,NYI,liv
2.*demh₂-,"tame, subdue, make docile","gr. Ptz. δάμαντ-2 z.B. in ἀνδρο-δάμας, [ἐδάμασ(σ)α ‘bändigte’{3}",NYI,NYI,NYI,liv
2.*drem-{1},sleep,"lat. dormiō, -ire ‘schlafen’",NYI,NYI,NYI,liv
2.*dʰembʰ-{1},"(brand)bestatten"" [UNKNOWN]",gr. θάπτω ‘(brand)bestatte’,NYI,NYI,NYI,liv
2.*dʰreu̯-{1},mislead,"jav. drāuuaiiāt̰ ‘wird betrügen’{2}, parth. drāw- ‘verführen’{3}",NYI,NYI,NYI,liv
2.*gʷelH-{1},"trickle, seep",?ai. klass. galati ‘träufelt herab’{2},NYI,NYI,NYI,liv
2.*h₁es-{0},"throw, shoot","ved. 3p Inj. ví asan RV 4,3,11 ‘werfen auseinander’{1}",NYI,NYI,NYI,liv
2.*h₁reh₁-{1},rowing,?gr. myk. Inf. e-re-e /ereen/ ‘rudern’{2},NYI,NYI,NYI,liv
2.*h₂eg̑-{1},to say,gr. Aor. ἦ ‘sagte’{2},NYI,NYI,NYI,liv
2.*h₂er-,"take, acquire",arm. ar̄i ‘nahm’,NYI,NYI,NYI,liv
2.*h₂u̯es-,"(ver)weilen, die Nacht verbringen","?heth. huiszi ‘lebt, bleibt am Leben’, Ipv. huēs{1}",NYI,NYI,NYI,liv
2.*h₃ed-{1},begin to hate,lat. ōdī ‘hasse’,NYI,NYI,NYI,liv
2.*i̯eh₂-{1},"to request, to strive for",ved. yā́mi ‘ich bitte’{2},NYI,NYI,NYI,liv
2.*keh₂u̯-{1},"beat, split",[gr. κέασσαι ‘spalten’{2},NYI,NYI,NYI,liv
2.*kers-{1},(to) cut (off),[heth. karaszi ‘schneidet ab; trennt; versäumt’{2},NYI,NYI,NYI,liv
2.*kʷei̯-,"collect, stack","ved. ví acet ‘hat geschieden, hat verteilt’{2}, [(YVp) acaiṣam ‘habe geschichtet, gesammelt’{3}",NYI,NYI,NYI,liv
2.*k̑el-{1},to warm up,"[lat. caleō, -ēre ‘warm sein’",NYI,NYI,NYI,liv
2.*k̑erh₂-{1},mix,[gr. ἐκέρασα ‘mischte’{2},NYI,NYI,NYI,liv
2.*lei̯H-{1},pour,[aksl. -li ‘goß’{2},NYI,NYI,NYI,liv
2.*lei̯p-,"desire, crave",gr. λίπτω ‘begehre’,NYI,NYI,NYI,liv
2.*lei̯t-,to touch,"gr. λιτέσθαι ‘bitten, anflehen’{2}",NYI,NYI,NYI,liv
2.*leu̯g/g̑-,to bend,"[air. fo:loing ‘erträgt’, in:loing ‘verbindet; erlegt auf’{2}; mkymr. ellyng- ‘freilassen’{3}",NYI,NYI,NYI,liv
2.*med-{1},"become full, become satisfied","[ved. mándati ‘erfreut, berauscht’{2}",NYI,NYI,NYI,liv
2.*mei̯-{1},"switch; exchange, change",ved. ví mayante ‘wechseln sich ab (?)’{2},NYI,NYI,NYI,liv
2.*mei̯H-{1},"mature, thrive",[heth. miyari ‘wird geboren’{2},NYI,NYI,NYI,liv
2.*meldʰ-,"speak solemnly, announce","heth. 3s māldi ‘rezitiert, gelobt’{2}",NYI,NYI,NYI,liv
2.*men-,"bleiben, warten","?[heth. mimmai, mimmanzi ‘zurückweisen’{2}",NYI,NYI,NYI,liv
2.*nem-,to lean,"ved. námate ‘neigt sich, beugt sich’, Akt. námati ‘neigt (etwas), beugt’{2}",NYI,NYI,NYI,liv
2.*pekʷ-{1},trust,"toch.B paktär ‘vertraut’, 3p pkwäntär{2}",NYI,NYI,NYI,liv
2.*per-,"equalize, balance","jav. fra-pərənaoiti A. 3,10-12 ‘beschlagnahmt (zum Ausgleich)’{2}",NYI,NYI,NYI,liv
2.*peth₂-,"(to) fly (up), (to) take off",?[arm. ən-tʽacʽaw ‘lief’{2},NYI,NYI,NYI,liv
2.*peu̯H-{1},"rotting, stinking","ved. (YV) pū́yati ‘fault, stinkt’{2}",NYI,NYI,NYI,liv
2.*reh₁-{1},"count, calculate","[lat. reor, rēri ‘berechnen, meinen’{2}",NYI,NYI,NYI,liv
2.*seg/g̑-{1},salves,heth. iskiyanzi ‘salben’,NYI,NYI,NYI,liv
2.*seh₁-{1},seven,"aksl. sějǫ, (sěti, sějati) ‘sieben’",NYI,NYI,NYI,liv
2.*sekʷ-,to say,"[gr. ἔνι-σπε ‘erzählte, verkündete’",NYI,NYI,NYI,liv
2.*sel-{1},"reside, linger","lat. soleō, -ēre ‘gewohnt sein, zu tun pflegen’{2}",NYI,NYI,NYI,liv
2.*ser-{1},"string together, link","[lat. serō, -ere ‘anreihen, anknüpfen’; [osk. Inf. (manim) a-serum ‘(Hand) anlegen’",NYI,NYI,NYI,liv
2.*smer-{1},to receive a share,gr. μείρομαι ‘bekomme Anteil an’,NYI,NYI,NYI,liv
2.*strei̯g-,"penetrate, get stuck","[lit. stringù, (strìgti) ‘eindringen, stecken bleiben’",NYI,NYI,NYI,liv
2.*su̯er-{1},"pain, ulcerate","ahd. (+) sweran ‘schmerzen, schwären’",NYI,NYI,NYI,liv
2.*teh₂-{1},"thaw, melt","arm. tʽanam ‘benetze, tauche etw. ein’{2}",NYI,NYI,NYI,liv
2.*tek-,"weave, braid","arm. tʽekʽem ‘drehe, flechte, wickle’",NYI,NYI,NYI,liv
2.*tend-{1},"cut, split","?[air. tenn- ‘schneiden, nagen’{2}",NYI,NYI,NYI,liv
2.*teng/g̑-,"dünken, scheinen (unpers.) [UNKNOWN]","got. (+) þugkjan ‘dünken, scheinen’",NYI,NYI,NYI,liv
2.*terp-{0},to solidify,[slav. *tьrpe ‘erstarrte’{1},NYI,NYI,NYI,liv
2.*teu̯s-{1},to be/become empty,jav. tusən ‘verlieren (die Fassung)’; bal. tus- ‘verlassen werden’,NYI,NYI,NYI,liv
2.*trep-,to turn/turning,"heth. teripzi, terippanzi ‘pflügen’{1}",NYI,NYI,NYI,liv
2.*u̯ei̯k-{1},"overcome, defeat",lat. uīcī ‘(be)siegte’{2},NYI,NYI,NYI,liv
2.*u̯ei̯s-{1},flow,"ved. aveṣan, vāṣant- ‘fließen’{2}",NYI,NYI,NYI,liv
2.*u̯el-{1},"turn, roll",arm. egel ‘drehte’{2},NYI,NYI,NYI,liv
2.*u̯elH-,"(to) roll, surge",[got. (+) wulan ‘sieden’{1},NYI,NYI,NYI,liv
2.*u̯erg̑-{1},"wirkung, machen",aav. varəš ‘hast getan’{2},NYI,NYI,NYI,liv
2.*u̯ers-{1},"rise, emerge",ved. ā́ vr̥ṣásva ‘ermanne dich!’{2},NYI,NYI,NYI,liv
2.*u̯es-{1},(ver)kaufen,"?toch.B wasa, A wäs ‘gab’{2}",NYI,NYI,NYI,liv
3.*kerH-{1},"scatter, pour","[ved. kiráti, -te ‘streut aus, schüttet aus’{3}",NYI,NYI,NYI,liv
3.*kʷei̯-,"Accept penance, punish","ved. cáyate ‘straft, treibt (Buße, Schuld) ein’{2}",NYI,NYI,NYI,liv
3.*leh₂-{1},to hide oneself,"aksl. lajǫ, (lajati) ‘auflauern, nachstellen’",NYI,NYI,NYI,liv
3.*per-,to hit,arm. ehar ‘schlug’{1},NYI,NYI,NYI,liv
3.*sel-,to creep; to sneak,?ved. tsárati ‘schleicht (an)’{1},NYI,NYI,NYI,liv
3.*ser-{1},"take, seize","[gr. αἱρέω ‘nehme, ergreife’{2}",NYI,NYI,NYI,liv
3.*sper-{1},scatter,"?[gr. σπείρω ‘streue aus, (be)säe’{2}",NYI,NYI,NYI,liv
3.*u̯el-{1},"see, perceive","air. fil, feil ‘da ist’ ← ‘sieh!’{2}; ?kymr. gwel- ‘sehen’{3}",NYI,NYI,NYI,liv
3.*u̯er-{1},"observe, perceive","toch.B warṣṣäṃ, A wräṣ ‘riecht (intr.)’{2}",NYI,NYI,NYI,liv
3.*u̯erg̑-{1},to shear,arm. gerci ‘schor’,NYI,NYI,NYI,liv
3.*u̯es-{1},"graze, pasture, consume, eat",?[heth. wesiyattari ‘weidet’,NYI,NYI,NYI,liv
?*reh₁s-{1},to plunge,"alb. 3s ra, 1s rash‘ ‘fiel; schlug’{2}",NYI,NYI,NYI,liv
?*rei̯d-{1},(to) lean (oneself),"gr. ἐρείδω ‘lehne an, stemme, stütze’",NYI,NYI,NYI,liv
?*(k/k̑u̯eh₂-{1},acquire,[gr. ἐπᾱσάμην ‘erwarb’{2},NYI,NYI,NYI,liv
?*bʰeng-{1},"shine, sparkle","gr. φέγγω ‘leuchte, scheine’",NYI,NYI,NYI,liv
?*krei̯-{1},describe a circle.,"lit. skrejù, (skriẽti) ‘einen Kreis beschreiben; kreisen’{2},## lett. skreju, (skrìet) ‘laufen, rennen, fliegen’{3}",NYI,NYI,NYI,liv
?*krengʷ-,"to bend, shrink","an. hrøkkva ‘zusammenfahren, zurückweichen; sich krümmen’; ae. (+) scrincan ‘schrumpfen, verdorren’{2}",NYI,NYI,NYI,liv
?*pelt-{1},split; divide,[ahd. spaltan ‘spalten’{2},NYI,NYI,NYI,liv
?*tegʷʰ-{1},"to crown, to encircle","gr. στέφω ‘bekränze, umkränze, umschließe’",NYI,NYI,NYI,liv
?*terk̑-,dirty,"[lit. teršiù, (ter̃šti) ‘beschmutzen’",NYI,NYI,NYI,liv
?*Heu̯-{1},to weave,ved. váyati ‘webt’{2},NYI,NYI,NYI,liv
?*Hu̯eRdʰ-{1},grow big/strong,"ved. vr̥dhánt-, vr̥dhāná- ‘wachsend’{2}",NYI,NYI,NYI,liv
?*Ki̯eh₂p-{1},to rot,"gr. σήπεται ‘verfault, vermodert’",NYI,NYI,NYI,liv
?*Krei̯H-{1},to touch,"[an. hrína ‘einwirken, sich auswirken’, ae. (+) hrinan ‘berühren, treffen’{2},## ?[ae. (+) hrenian ‘riechen’{3}",NYI,NYI,NYI,liv
?*KrepH-{1},crash,"[lat. crepuī ‘klapperte, krachte’{2}",NYI,NYI,NYI,liv
?*Red-{1},"to scrape, scratch",[mp. (+) rand- ‘kratzen’{2},NYI,NYI,NYI,liv
?*Rei̯bʰ-{1},sing,ved. rābhati ‘singt’{2},NYI,NYI,NYI,liv
?*bʰRek̑-{1},sharpen,"ved. ní bhrāśáyant- RV 10,116,5 ‘stumpf machend’",NYI,NYI,NYI,liv
?*bʰRenk̑-{1},to fall off,"[ved. mā́ bhraśat RV 10,173,1 ‘soll nicht abfallen!’",NYI,NYI,NYI,liv
?*bʰeh₁-{1},to warm,"hd. (+) bien ‘bähen, durch Umschläge wärmen’{2}",NYI,NYI,NYI,liv
?*bʰelH-{1},"to sound, to boom","ae. bellan ‘brüllen’, ahd. bellan ‘bellen’{3}",NYI,NYI,NYI,liv
?*bʰeld-{1},knock,"[lit. béldžiu, (bélsti) ‘klopfen, pochen’",NYI,NYI,NYI,liv
?*bʰelk-{1},support,"lat. fulciō, -īre ‘stützen (durch Balken usw.)’",NYI,NYI,NYI,liv
?*bʰen-{1},get sick,aav. bąnaiiən ‘sie machen krank’{3},NYI,NYI,NYI,liv
?*bʰend-{1},"to be happy, to rejoice",ved. bhandate ‘fühlt sich glücklich’{2},NYI,NYI,NYI,liv
?*bʰerdʰ-{1},"erbeuten, einnehmen’{1a} [UNKNOWN]","[gr. ἔπραθον ‘erbeutete, nahm ein’",NYI,NYI,NYI,liv
?*bʰergʰ-{1},"pay attention, preserve","got. (+) bairgan ‘bergen, verwahren’{1a}",NYI,NYI,NYI,liv
?*bʰes-{1},(to) chew,ved. Konj. bhásat ‘soll kauen’,NYI,NYI,NYI,liv
?*bʰeu̯d-{1},to hit,"[ae. (+) bēatan ‘schlagen, stoßen’",NYI,NYI,NYI,liv
?*bʰled-{1},"bubble, fizz, gush","?[gr. π(λ)αφλάζειν ‘platschen, plätschern’{3}",NYI,NYI,NYI,liv
?*bʰleh₂g-{1},to hit,"lat. *flāgō, -ere ‘schlagen’{2}",NYI,NYI,NYI,liv
?*bʰlei̯d-{1},"swollen, overflowing",[gr. ἔφλιδεν· διέρρεεν Hsch. ‘zerfloß’,NYI,NYI,NYI,liv
?*bʰlei̯g-{1},shine; sparkle,"ae. (+) blican ‘leuchten, schimmern’{2}",NYI,NYI,NYI,liv
?*bʰlendʰ-{1},become dull,"[lit. blendžiù, (blę̃sti) ‘schlafen; mit Mehl anrühren’{3}",NYI,NYI,NYI,liv
?*bʰleu̯dh₂-{1},to dissolve,[gr. ἐκ-φλυνδάνει Hp. ‘bricht auf (Geschwür)’{2},NYI,NYI,NYI,liv
?*bʰleu̯k-{1},to become pale,?[kymr. blyng- ‘zornig werden’{2},NYI,NYI,NYI,liv
?*bʰredʰ-{1},to wade,"[lit. bredù, (brìsti) ‘waten’",NYI,NYI,NYI,liv
?*bʰrei̯Hk-{1},"to resist, to stand up","gr. φρῑ́σσει ‘sträubt (sich), starrt (vor etwas)’",NYI,NYI,NYI,liv
?*bʰrend-{1},"swell, swell","[air. do:e-prinn ‘quillt hervor, sprudelt’{2}",NYI,NYI,NYI,liv
?*bʰrenk-{1},to swell,[ursl. *bręče ‘schwoll an’{2},NYI,NYI,NYI,liv
?*bʰreu̯Hg/g̑-{1},"enjoy, use","got. brūkjan, [ae. (+) brūcan ‘brauchen’",NYI,NYI,NYI,liv
?*bʰreu̯k-{1},to paint; to stripe,"lit. brukù, (brùkti) ‘hineindrängen, -drücken; Flachs brechen’",NYI,NYI,NYI,liv
?*bʰreu̯k̑-{1},to scrape off,"[ursl. *brъse ‘rasierte, schabte’{2}",NYI,NYI,NYI,liv
?*bʰseH-{1},to chew,ved. (AV) psātu ‘soll kauen’,NYI,NYI,NYI,liv
?*deH-{1},mow,"ved. dā́ti ‘mäht, schneidet ab’",NYI,NYI,NYI,liv
?*deh₃u̯-{1},give,lat. Opt. duim ‘ich gäbe’{2},NYI,NYI,NYI,liv
?*deks-{1},show,"aav. daxšat̰ Y. 43,15 ‘offenbart, lehrt (?)’{2}",NYI,NYI,NYI,liv
?*derHgʰ-{1},"pull, tug","alb. dial. nordgeg. djerg ‘fällt hin, liegt darnieder’{2}",NYI,NYI,NYI,liv
?*derbʰ-{1},"(bunch of grass) tie together, weave","ved. Ptz. f. dr̥bhánti- ŚB 7,2,3,2 ‘Büschel formend’",NYI,NYI,NYI,liv
?*derdʰ-{1},(to) fall asleep,[gr. hom. ἔδραθε ‘schlief’{2},NYI,NYI,NYI,liv
?*deu̯s-{1},"to need, to lack","gr. ion. att. δέω, äol. ep. δεύομαι ‘ermangele, bedarf, bin unterlegen’{2}",NYI,NYI,NYI,liv
?*di̯eu̯t-{1},"flash, glow",ved. dyutāná- ‘aufgeleuchtet’{2},NYI,NYI,NYI,liv
?*dreg̑ʰ-,grieve,"an. trega ‘betrüben, bekümmern’{2}",NYI,NYI,NYI,liv
?*dreh₁-{1},sleep,"ved. (Br.) Opt. ni-drāyā́t ‘möge schlafen’, (AV) Ptz. -drāṇá- ‘schlafend’{2}",NYI,NYI,NYI,liv
?*dreu̯H-{1},cut down,"ved. (RV) drūṇāná- ‘niederschneidend’{2}, (MS) druṇāti ‘schädigt’",NYI,NYI,NYI,liv
?*du̯ei̯s-,"hate, antagonize","ved. dvāṣṭi ‘feindet an, haßt’",NYI,NYI,NYI,liv
?*du̯er-{1},run/walk,"aav. hə̄ṇ-duuārəṇtā Y. 30,6 ‘sie laufen zusammen’, jav. duuaraiti ‘läuft’{2}",NYI,NYI,NYI,liv
?*dʰeh₁k-{1},"make, produce","lat. fēcī ‘machte’, [altumbr. face ‘machte, stellte her’{1a}",NYI,NYI,NYI,liv
?*dʰeh₂g/g̑-{1},"sharpen, hone","gr. θήγω, dor. θᾱ́γω ‘schärfe, wetze’",NYI,NYI,NYI,liv
?*dʰeu̯dʰ-{1},"to shake, to rock, to shock","ved. Ptz. dódhant- ‘tobend, widerspenstig, wild’",NYI,NYI,NYI,liv
?*dʰreb-{1},"bump, meet","an. drepa ‘schlagen, töten’, ahd. (+) treffan ‘schlagen, treffen’",NYI,NYI,NYI,liv
?*dʰrei̯bʰ-{1},to drive,"got. (+) dreiban ‘treiben’, an. drífa ‘dahinziehen’",NYI,NYI,NYI,liv
?*dʰrei̯d-{1},"scheißen"" [UNKNOWN]","an. (+) dríta ‘scheißen, beschmutzen’",NYI,NYI,NYI,liv
?*dʰreu̯b-{1},drop,an. (+) drjúpa ‘tropfen’,NYI,NYI,NYI,liv
?*dʰreu̯s-,"fall, drop","got. (+) driusan ‘fallen, niederfallen’",NYI,NYI,NYI,liv
?*dʰu̯er-{1},"damage, injure","[ved. dhū́rvati ‘beschädigt, verletzt’{2}",NYI,NYI,NYI,liv
?*geRg̑ʰ-{1},to complain,ved. 3p gr̥hate ‘klagen’{2},NYI,NYI,NYI,liv
?*geu̯-{1},multiply; increase,"jav. gūnaoiti Yt. 10,16 ‘vermehrt’",NYI,NYI,NYI,liv
?*geu̯H-{1},to gain,"[lett. gūnu, (gut) ‘fangen, erlangen’{2}, [lit. gáunu, (gáuti) ‘erlangen, bekommen’",NYI,NYI,NYI,liv
?*geu̯bʰ-{1},to bend,[ursl. *-gъbe ‘bog’{2}; [aksl. (+) gybe ‘ging zugrunde’{3},NYI,NYI,NYI,liv
?*grenth₂-{1},"to tie, to connect, to link","ved. grathnā́ti ‘knüpft, verbindet’{2}",NYI,NYI,NYI,liv
?*gʰer-{1},to drip,"ved. jígharti ‘besprengt, beträufelt’",NYI,NYI,NYI,liv
?*gʰers-{1},"to rejoice, to be glad","ved. hárṣate ‘(er)freut sich, ist erregt’{2}",NYI,NYI,NYI,liv
?*gʰeu̯g̑ʰ-{1},hide,[ved. guhas ‘verbirgst’{2},NYI,NYI,NYI,liv
?*gʰeu̯s-,(Sounds) hear,aav. 3s Med. gūstā ‘hört’{2},NYI,NYI,NYI,liv
?*g/g̑ʰeHb-{1},"seize, take.",[umbr. habe (< *habed) ‘hat ergriffen’,NYI,NYI,NYI,liv
?*g/g̑ʰei̯g/g̑ʰ-{0},lechzen [UNKNOWN],"ved. jāhamāna- ‘(mit offenem Mund) keuchend, lechzend’{1}",NYI,NYI,NYI,liv
?*g/g̑ʰreh₁d-{1},cry,got. (+) gretan ‘weinen’,NYI,NYI,NYI,liv
?*glei̯bʰ-{1},"stick, remain stuck",[aksl. 1s u-glьbъ ‘blieb stecken’{2},NYI,NYI,NYI,liv
?*gnet-{1},"press, knead","[aschw. (+) knodha2, ae. (+) cnedan ‘kneten’{3}",NYI,NYI,NYI,liv
?*greng̑ʰ-{1},to turn,mnl. kringhen ‘sich wenden’,NYI,NYI,NYI,liv
?*gʰedʰ-{1},"(to) meet, unite","gr. myk. ke-ke-tu-wo-e /kʰekʰ(e)tʰwohes/ ‘zusammengeschlossen, vereinigt’{1a}",NYI,NYI,NYI,liv
?*gʰei̯dʰ-{1},"wish, expect","[apr. gēide, gieidi ‘sie warten’{2},## lit. geidžiù, (geĩsti) ‘wünschen, begehren’",NYI,NYI,NYI,liv
?*gʰeldʰ-{1},"pay, atone",got. (+) -gildan ‘vergelten’{2},NYI,NYI,NYI,liv
?*gʰrebʰ-{1},dig,"[lett. grebju, (grebt) ‘schaben, aushöhlen’{3}",NYI,NYI,NYI,liv
?*gʰrei̯bʰ-{1},to grab/to grasp/to seize,"got. (+) greipan ‘greifen, ergreifen’",NYI,NYI,NYI,liv
?*gʰrei̯dʰ-{1},to stride,"[air. in:greinn, in:grennat ‘verfolgen’{2}",NYI,NYI,NYI,liv
?*gʷelh₃-{1},"wish, want","[gr. „achäisch“2, westion. hom. βόλομαι ‘will, wünsche, ziehe vor’{3}",NYI,NYI,NYI,liv
?*gʷet-{1},to say,"got. (+) qiþan ‘sagen, sprechen’",NYI,NYI,NYI,liv
?*gʷrem-{1},"rushing, roaring","gr. βρέμω ‘brause, rausche, tose’",NYI,NYI,NYI,liv
?*gʷʰel-{1},"consume, graze","air. gelid ‘verzehrt, grast’",NYI,NYI,NYI,liv
?*g̑u̯elgʰ-{1},to look at,"[lit. žvelgiù, (žvel̃gti) ‘blicken, hinschauen’; [lit. žvìlgu, (žvilgė́ti) ‘glänzen, schimmern’",NYI,NYI,NYI,liv
?*g̑ebʰ-{1},"eat, chew","alit. žėbmi ‘esse langsam, kaue’{2}",NYI,NYI,NYI,liv
?*g̑eu̯H-{1},to set oneself in quick motion,ved. junā́ti ‘treibt zur Eile’,NYI,NYI,NYI,liv
?*g̑i̯eH-{1},"to rob, to deprive","ved. jinā́ti ‘bringt um etw., beraubt’",NYI,NYI,NYI,liv
?*g̑rei̯-{1},"to extend, to stretch",ved. jráyati ‘erstreckt sich’,NYI,NYI,NYI,liv
?*g̑ʰeH-{1},"change body position, move","[ved. jíhite ‘bewegt sich, geht, weicht (zurück)’{3}",NYI,NYI,NYI,liv
?*g̑ʰeRH-{1},to be angry,"ved. hr̥ṇitā ‘zürnt, grollt’{2}",NYI,NYI,NYI,liv
?*g̑ʰei̯-{1},drive,"ved. áhema, ahyan ‘haben angetrieben’{2}",NYI,NYI,NYI,liv
?*g̑ʰeu̯d-{1},pour,lat. fūdī ‘goß’{2},NYI,NYI,NYI,liv
?*g̑ʰneu̯-{1},to be ashamed,"ved. 2d ápi hnutas ‘sie verleugnen’, Med. apahnuvā ‘verleugne’",NYI,NYI,NYI,liv
?*g̑ʰrei̯H-{1},"to curl one's lips, to be embarrassed","ved. Ptz. (?) á-hrayāṇa- ‘dreist, frech’{2}",NYI,NYI,NYI,liv
?*h₁eg/g̑H-{1},(er)mangeln,toch.B Konj. yäknāntär ‘sollen vernachlässigen’{2},NYI,NYI,NYI,liv
?*h₁ek/k̑-{1},die,"heth. āki ‘stirbt’, [ākkis ‘starb’{3}",NYI,NYI,NYI,liv
