root,meaning,derivative,derivative meaning,language,form,dictionary
?*pleh₃k-{1},to satisfy,toch.B Konj. II in Inf. plāktsi ‘zuzustimmen’{2},NYI,NYI,NYI,liv
?*pleh₃k-{1},to please,toch.B Konj. II in Inf. plāktsi ‘zuzustimmen’{2},NYI,NYI,NYI,liv
?*pleu̯d-{1},swim; flow,an. (+) fljóta ‘fließen’,NYI,NYI,NYI,liv
?*preu̯th₂-{1},snort,"ved. próthati ‘schnaubt, keucht, schnauft’",NYI,NYI,NYI,liv
?*redʰ-{1},appear,"?[lett. radu, radît ‘gebären, hervorbringen’{2}",NYI,NYI,NYI,liv
?*reg̑-{1},drip (?),"alb. rrjedh ‘fließt, quillt, tropft’{2}",NYI,NYI,NYI,liv
?*rei̯s-{1},to take damage,ved. Konj. reṣat ‘wird Schaden nehmen’{2},NYI,NYI,NYI,liv
?*seh₁k̑-{1},to be there,arm. hasi ‘kam an’{1a},NYI,NYI,NYI,liv
?*seh₁k̑-{1},to have arrived,arm. hasi ‘kam an’{1a},NYI,NYI,NYI,liv
?*sei̯dʰ-,drift away,"[ved. sādhati ‘treibt weg, hält ab’",NYI,NYI,NYI,liv
?*seu̯-{1},to squeeze out,"ved. Ipv. 2d sutám, 2p sotana ‘preßt!’",NYI,NYI,NYI,liv
?*seu̯H-{1},give birth; bear,ved. 3s sū́te ‘gebiert’,NYI,NYI,NYI,liv
?*seu̯h₃-{1},to be/become full,"heth. sunnai ‘füllt’{3}, pal. sūnat ‘goß aus’{4}",NYI,NYI,NYI,liv
?*sk/k̑rei̯bʰ-{1},carve,"lat. scribō, -ere ‘zeichnen; schreiben’{2}",NYI,NYI,NYI,liv
?*skeHt-{1},jump out,"[lit. skantù, (skàsti) ‘springen’",NYI,NYI,NYI,liv
?*skerdʰ-{1},schneiden,"air. sceirtid* ‘schabt, kratzt ab’{2}",NYI,NYI,NYI,liv
?*skerdʰ-{1},stechen’ (?) [UNKNOWN],"air. sceirtid* ‘schabt, kratzt ab’{2}",NYI,NYI,NYI,liv
?*skeu̯bʰ-{1},shove,"[lit. skumbù, (skùbti) ‘eilig werden, sich zu beeilen beginnen’{2}",NYI,NYI,NYI,liv
?*skrei̯t-{0},‘go in circles’ (?),"ae. (+) scriðan ‘schreiten, gleiten’",NYI,NYI,NYI,liv
?*sk̑end-{1},(to) appear,ved. chadáyati ‘scheint (zu sein); gefällt’,NYI,NYI,NYI,liv
?*sk̑erd-{1},to eject,"ved. (YV+) ā́ chr̥ṇatti ‘gießt aus; speit aus, erbricht’",NYI,NYI,NYI,liv
?*sleh₁b-{1},to be limp,got. (+) slepan ‘schlafen’,NYI,NYI,NYI,liv
?*slei̯b-{1},schleifen,"ahd. (+) slifan ‘schleifen (intr.), vergehen’",NYI,NYI,NYI,liv
?*slei̯b-{1},gleiten [UNKNOWN],"ahd. (+) slifan ‘schleifen (intr.), vergehen’",NYI,NYI,NYI,liv
?*smeh₁-{1},stroke,"gr. σμῶ, σμῇ ‘reibt ab, wischt ab’",NYI,NYI,NYI,liv
?*splend-{1},be/become bright,"air. sluindid ‘erklärt, erzählt; bedeutet’{2}",NYI,NYI,NYI,liv
?*spreg-{1},crunch,ahd. (+) sprehhan ‘sprechen’{3},NYI,NYI,NYI,liv
?*spʰei̯g-{1},to lace up,"[gr. σφίγγω ‘schnüre zu, umfasse, klemme ein’{2}",NYI,NYI,NYI,liv
?*srei̯Hg/g̑-{1},shudder,"[gr. ἔρρῑγα ‘friere, erstarre, schaudere’{2}",NYI,NYI,NYI,liv
?*steh₂g/g̑-{1},to trickle; to drip,gr. στάζω ‘träufle’,NYI,NYI,NYI,liv
?*steh₂g/g̑-{1},to drizzle,gr. στάζω ‘träufle’,NYI,NYI,NYI,liv
?*stei̯b-{1},make stiff/firm,"?arm. stipem ‘dränge, zwinge’",NYI,NYI,NYI,liv
?*stei̯p-,make stiff,"[lit. stiepiù, (stiẽpti) ‘recken, strecken, hochheben’",NYI,NYI,NYI,liv
?*sterh₁-{1},lack,"gr. στέρομαι ‘bin beraubt, entbehre’{2}",NYI,NYI,NYI,liv
?*sterh₁-{1},be deprived,"gr. στέρομαι ‘bin beraubt, entbehre’{2}",NYI,NYI,NYI,liv
?*sti̯eH-{1},become stiff,ved. (AVP+) ní ṣṭyāyatām ‘soll steif werden’{2},NYI,NYI,NYI,liv
?*su̯eh₁-{1},sway,mnd. swāien ‘sich schwingend bewegen’,NYI,NYI,NYI,liv
?*su̯eh₁-{1},swing,mnd. swāien ‘sich schwingend bewegen’,NYI,NYI,NYI,liv
?*su̯ei̯gʷ-{1},dodge; abandon,"an. (+) sýkva/svíkja ‘täuschen, betrügen’, ae. swican ‘entgleiten; im Stich lassen’",NYI,NYI,NYI,liv
?*su̯eld-{1},starve,got. (+) swiltan ‘im Sterben liegen’,NYI,NYI,NYI,liv
?*su̯eng-{1},to embrace,ved. pári ṣvajante ‘umarmen’{2},NYI,NYI,NYI,liv
?*su̯erbʰ-{1},wipe off,got. (+) -swairban ‘abwischen’,NYI,NYI,NYI,liv
?*su̯erbʰ-{1},rub off,got. (+) -swairban ‘abwischen’,NYI,NYI,NYI,liv
?*su̯ergʰ-{1},being sick; worrying,"lit. sergù, (sir̃gti) ‘krank sein’",NYI,NYI,NYI,liv
?*tag-{1},order,"[gr. τάσσω, att. τάττω ‘stelle auf, ordne’{2}",NYI,NYI,NYI,liv
?*teh₂k/k̑-{1},melt (intr.),gr. τήκομαι ‘(zer)schmelze’{2},NYI,NYI,NYI,liv
?*teu̯H-{1},(friendly) to observe,"lat. tuor, tuī ‘ansehen, betrachten; schützen’{2}",NYI,NYI,NYI,liv
?*teu̯H-{1},consider; to protect,"lat. tuor, tuī ‘ansehen, betrachten; schützen’{2}",NYI,NYI,NYI,liv
?*teu̯p-,crouch down,"[lit. čiáupiu, (čiáupti) ‘fest zusammenpressen’{2}",NYI,NYI,NYI,liv
?*teu̯p-,make oneself small,"[lit. čiáupiu, (čiáupti) ‘fest zusammenpressen’{2}",NYI,NYI,NYI,liv
?*tresk̑-{1},squeeze out,[got. (+) þriskan ‘dreschen’,NYI,NYI,NYI,liv
?*tresk̑-{1},thresh,[got. (+) þriskan ‘dreschen’,NYI,NYI,NYI,liv
?*treu̯p-{1},disintegrate,"lit. trupù, (trupė́ti) ‘bröckeln, krümeln (intr.)’",NYI,NYI,NYI,liv
?*tu̯ei̯-{1},scare,"aav. θβōi.ahi2 Y. 34,11 ‘erschreckst’, jav. Ptz. θβaiiaṇt- ‘erschreckend’{3}",NYI,NYI,NYI,liv
?*tu̯ei̯-{1},intimidate,"aav. θβōi.ahi2 Y. 34,11 ‘erschreckst’, jav. Ptz. θβaiiaṇt- ‘erschreckend’{3}",NYI,NYI,NYI,liv
?*u̯Rei̯H-{1},compress,"ved. (MS) vlināti ‘drückt nieder, zusammen’{2}",NYI,NYI,NYI,liv
?*u̯Resk-{1},chop off,[ved. vr̥kṣi ‘will fällen’{2},NYI,NYI,NYI,liv
?*u̯eHg̑ʰ-{1},acknowledge,"?aav. uzəmōhi Y. 46,9 ‘wir erkennen an’{2}",NYI,NYI,NYI,liv
?*u̯eg-{1},knot,air. 3s pass. -figther ‘wird gewebt’,NYI,NYI,NYI,liv
?*u̯elk-{1},to be/become wet/humid,"air. folcaid ‘wäscht’, mkymr. golch-, 3s gwylch ‘waschen’{2}",NYI,NYI,NYI,liv
?*u̯enT-{1},to sleep over,heth. wenzi ‘beschläft’{2},NYI,NYI,NYI,liv
?*u̯end-{1},praise,"ved. vándate ‘lobt, rühmt’",NYI,NYI,NYI,liv
?*u̯end-{1},acclaim,"ved. vándate ‘lobt, rühmt’",NYI,NYI,NYI,liv
?*u̯eng-,to bend (oneself),"ahd. (+) winken ‘zublinzeln, zuzwinkern’{1}",NYI,NYI,NYI,liv
?*u̯enh₁-{1},set,"[alb. ageg. vû ‘setzte, stellte, legte’{2}",NYI,NYI,NYI,liv
?*u̯enk-{1},to curl,"ved. váñcati ‘wankt dahin, geht wankend’",NYI,NYI,NYI,liv
?*u̯i̯eth₂-{1},waver,ved. vyathate ‘wankt’{2},NYI,NYI,NYI,liv
?*u̯red-{1},become/make soft,"ved. ávradanta RV 2,24,3 ‘wurden mürbe’{2}",NYI,NYI,NYI,liv
?1.*kel-{1},to become guilty,"apr. skellānts ‘schuldig’; alit. skelù, [lit. skeliù, (skelė́ti) ‘schuldig sein’",NYI,NYI,NYI,liv
?1.*prend-{1},spannen’ (?) [UNKNOWN],"[lit. spréndžiu, (sprę́sti) ‘spannen, spreizen’",NYI,NYI,NYI,liv
?1.*dʰembʰ-{1},erstaunen (intr.),[gr. ἔταφον ‘erstaunte’{2},NYI,NYI,NYI,liv
?1.*dʰembʰ-{1},in Erstaunen geraten,[gr. ἔταφον ‘erstaunte’{2},NYI,NYI,NYI,liv
?1.*sper-{1},liberate,ved. áspar ‘hat gerettet’,NYI,NYI,NYI,liv
?1.*sper-{1},save,ved. áspar ‘hat gerettet’,NYI,NYI,NYI,liv
?1.*u̯ei̯k-{1},sift out; to weed out.,"ved. vivekṣi RV 7,3,4 ‘siebst, trennst’ (?), vi vivigdhi KS ‘scheide aus!’{1a}",NYI,NYI,NYI,liv
?2.*rebʰ-{1},conceal,gr. ἐρέφω ‘überdache’,NYI,NYI,NYI,liv
?2.*pend-{1},tension; to tighten,"lat. pendō, -ere ‘wägen; beurteilen; zahlen’{2}",NYI,NYI,NYI,liv
?2.*prend-,to open,an. (+) spretta ‘(auf)springen’,NYI,NYI,NYI,liv
?2.*deh₁-{1},track down,"ved. Konj. abhi-dā́ti SV 1,336 ‘stellt jmdm. (feindlich) nach’{3}",NYI,NYI,NYI,liv
?2.*dreh₂-{1},do,[gr. hom. ion. δραίνω ‘will tun’{2},NYI,NYI,NYI,liv
?2.*dʰreu̯gʰ-,to pledge allegiance,"got. driugan ‘zu Felde ziehen’, ae. drēogan ‘handeln; vollbringen, ertragen’{2}",NYI,NYI,NYI,liv
?2.*g̑ʰer-{1},fetch,ved. (JB) ahr̥thās ‘hast genommen’{2},NYI,NYI,NYI,liv
?2.*h₂et-{1},make a hole,"heth. hattari ‘sticht, schlägt’{2}",NYI,NYI,NYI,liv
?2.*h₃ep-,choose,?umbr. /opª-/ ‘auswählen’{3}; frühlat. opet CIL² 4 ‘wählt aus’{4},NYI,NYI,NYI,liv
?2.*i̯eu̯-{1},(sich) fernhalten; weichen,"ved. Konj. ví yavanta RV 5,2,5 ‘werden trennen’{2}",NYI,NYI,NYI,liv
?2.*kerH-{1},hang,"[lit. kariù, (kárti) ‘erhängen’",NYI,NYI,NYI,liv
?2.*nebʰ-{1},burst,"ved. nábhate ‘birst, zerspringt’",NYI,NYI,NYI,liv
?2.*pei̯g/g̑i-{1},to annoy,[lat. piget ‘verdrießt’,NYI,NYI,NYI,liv
?2.*reu̯dʰ-{1},to clear-cut,"an. (+) ryðja ‘roden, aufräumen’{2}",NYI,NYI,NYI,liv
?2.*reu̯dʰ-{1},to fell,"an. (+) ryðja ‘roden, aufräumen’{2}",NYI,NYI,NYI,liv
?2.*seh₂-{1},to rage,heth. sāit ‘zürnte’{2},NYI,NYI,NYI,liv
?2.*seh₂-{1},to rampage',heth. sāit ‘zürnte’{2},NYI,NYI,NYI,liv
?2.*steu̯d-{1},to get cold,ksl. sъ-styde sę ‘gefror’{2},NYI,NYI,NYI,liv
?2.*su̯el-{1},"(ver)schlucken"" [UNKNOWN]","jav. xᵛaraiti ‘ißt, trinkt’",NYI,NYI,NYI,liv
?2.*tep-{1},smear; stick,"lit. tepù, (tèpti) ‘streichen, schmieren’",NYI,NYI,NYI,liv
?2.*teu̯k-{1},become strong/fat,"[lit. tunkù, (tùkti); lett. tùku, (tukt) ‘fett werden’{2}",NYI,NYI,NYI,liv
?2.*u̯elg-{1},to become moist,"[lit. válgau, válgyti ‘essen’{2}",NYI,NYI,NYI,liv
?3.*dʰembʰ-{1},(zer)schlagen’ (?)” [UNKNOWN],"ved. dambháyati ‘zerschlägt, vernichtet’",NYI,NYI,NYI,liv
?3.*g̑ʰer-{1},radiate,"aksl. -zьrě ‘sah, blickte’",NYI,NYI,NYI,liv
?3.*g̑ʰer-{1},shine; see,"aksl. -zьrě ‘sah, blickte’",NYI,NYI,NYI,liv
?3.*h₂er-{1},speak weightily/loudly,?[ved. ā́-aryanti ‘erkennen an’{3},NYI,NYI,NYI,liv
?3.*men-{1},jut out,[lat. ē-/prō-minēre ‘heraus-/hervorragen’{2},NYI,NYI,NYI,liv
?3.*men-{1},protrude,[lat. ē-/prō-minēre ‘heraus-/hervorragen’{2},NYI,NYI,NYI,liv
?3.*u̯ei̯s-{1},execute,"?ved. viḍḍhí AV 2,5,4 ‘sei tätig, führe aus!’{2}",NYI,NYI,NYI,liv
?3.*u̯ei̯s-{1},accomplish,"?ved. viḍḍhí AV 2,5,4 ‘sei tätig, führe aus!’{2}",NYI,NYI,NYI,liv
ā,(an exclamation),ō,re: pain,Old High German,exclamation,pokorny
ab-,water,ab,"stream, river",Old Irish,noun,pokorny
ab-,river,ab,"stream, river",Old Irish,noun,pokorny
"ā̆bel-, ā̆bō̆l-, ab<sub>e</sub>l-",apple,"abhal, ubhal",apple,Irish,noun,pokorny
abʰ-,swift,abьe,right away,Old Church Slavonic,particle,pokorny
abʰ-,quick,abьe,right away,Old Church Slavonic,particle,pokorny
abʰ-,abrupt,abьe,right away,Old Church Slavonic,particle,pokorny
abʰro-,strong,abor-,very,Middle Irish,prefix,pokorny
abʰro-,mighty,abor-,very,Middle Irish,prefix,pokorny
abō,ape,apa,ape,Old English,noun masculine (gender),pokorny
abō,monkey,apa,ape,Old English,noun masculine (gender),pokorny
1. ad-,at,ad-,"at, to",Old Irish,verb prefix,pokorny
1. ad-,by,ad-,"at, to",Old Irish,verb prefix,pokorny
1. ad-,to,ad-,"at, to",Old Irish,verb prefix,pokorny
2. ad-,to fix,ad,"law, custom, ceremony",Old Irish,noun,pokorny
2. ad-,put in order,ad,"law, custom, ceremony",Old Irish,noun,pokorny
"ades-, ados-",spelt (type of grain),esch,cultivated fields,Dutch,noun,pokorny
"ad-, ad-ro-",current,aδu,"Watercourse, stream, canal",Avestan,To Be Determined,pokorny
"ad-, ad-ro-",water course,aδu,"Watercourse, stream, canal",Avestan,To Be Determined,pokorny
aǵ-,to lead,ag-,to conduct,Old Irish,verb,pokorny
aǵ-,agitate,ag-,to conduct,Old Irish,verb,pokorny
ā̆ǵ-,goat,ajá-ḥ,"Male goat, specifically a billy goat",Sanskrit,To Be Determined,pokorny
aǵʰ-,animal that may bear young,ahī,Cow,Sanskrit,To Be Determined,pokorny
"ā̆ǵʰer-, ā̆ǵʰen-, ā̆ǵʰes-, or ō̆ǵʰer etc.",day,ān-daga,fixed day,Old English,noun weak (inflection) masculine (gender),pokorny
agʰ-,to ail,ad-āgor,I fear,Old Irish,verb 1st person singular (number),pokorny
agʰ-,fear,ad-āgor,I fear,Old Irish,verb 1st person singular (number),pokorny
agʰ-,be depressed,ad-āgor,I fear,Old Irish,verb 1st person singular (number),pokorny
agʰ-,disgusting,agls,"αἰσχρός 'shameful, disgraceful'",Gothic,To Be Determined,pokorny
agʰ-,unpleasant,agls,"αἰσχρός 'shameful, disgraceful'",Gothic,To Be Determined,pokorny
agʰl-,dark cloud; rainy weather,ἀχλύ̄ς,"Fog, mist; Dark",Greek,To Be Determined,pokorny
agos-,sin,"acan, ōc, ōcon, acen",to ache,Old English,verb strong (inflection),pokorny
agos-,guilt; fault,"acan, ōc, ōcon, acen",to ache,Old English,verb strong (inflection),pokorny
agos-,blemish,"acan, ōc, ōcon, acen",to ache,Old English,verb strong (inflection),pokorny
"agro-, egro-?",first,ágra-,"Tip, point; ",Sanskrit,To Be Determined,pokorny
"agro-, egro-?",highest; apex,ágra-,"Tip, point; ",Sanskrit,To Be Determined,pokorny
"agro-, egro-?",beginning,ágra-,"Tip, point; ",Sanskrit,To Be Determined,pokorny
aǵro-s,field,"æcer, æcyr",acre,Old English,noun strong (inflection) masculine (gender),pokorny
aǵro-s,acre,"æcer, æcyr",acre,Old English,noun strong (inflection) masculine (gender),pokorny
"agʷsī, aksī",axe,acas(e),ax,Old English,noun feminine (gender),pokorny
agʷʰ-no-s,lamb,"(ge)ēanian, ēanigan",to yean,Old English,verb weak (inflection),pokorny
2. ai-,close in; harm,(a)ineumi,"penetrate something, intrude upon something; overcome, master",present,To Be Determined,pokorny
3. ai-,to give,diete,diet,Middle English,noun,pokorny
"ai-ti-, ai-to-, oi-to-",part,āes,"age, period",Old Irish,noun,pokorny
"ai-ti-, ai-to-, oi-to-",portion,āes,"age, period",Old Irish,noun,pokorny
4. ā̆i-,to burn,ǣlan,"to burn, kindle, set on fire",Old English,verb weak (inflection),pokorny
5. ai- : oi-,oath,ōeth,oath,Middle Irish,noun masculine (gender),pokorny
5. ai- : oi-,significant speech,ōeth,oath,Middle Irish,noun masculine (gender),pokorny
"ā̆ier-, ā̆ien-",day(light),ǣr,"ere, formerly",Old English,preposition,pokorny
"ā̆ier-, ā̆ien-",morning,ǣr,"ere, formerly",Old English,preposition,pokorny
"1. aig-, nasalized ing-",ill,"ācol, acol, ac(u)l","afraid, excited, terrified",Old English,adjective,pokorny
"1. aig-, nasalized ing-",sick; depressed,"ācol, acol, ac(u)l","afraid, excited, terrified",Old English,adjective,pokorny
"1. aig-, nasalized ing-",dispirited,"ācol, acol, ac(u)l","afraid, excited, terrified",Old English,adjective,pokorny
2. aig-,oak,"āc, ǣc",oak,Old English,noun feminine (gender),pokorny
3. aig-,vibrate,aegis,protective shield/power,English,noun,pokorny
3. aig-,move violently,aegis,protective shield/power,English,noun,pokorny
ā̆iḱ- : ī̆ḱ-,pike,aechmea,tropical American bromeliad,English,noun,pokorny
ā̆iḱ- : ī̆ḱ-,spear,aechmea,tropical American bromeliad,English,noun,pokorny
ā̆iḱ- : ī̆ḱ-,spit,aechmea,tropical American bromeliad,English,noun,pokorny
aik-,to call to,"saaicināt, saaicinu, saaicināju",to invite,Latvian,verb,pokorny
ai̯os-,ore,"ǣr, ār","ore; brass, bronze, copper",Old English,noun strong (inflection) neuter (gender),pokorny
ai̯os-,metal (copper,"ǣr, ār","ore; brass, bronze, copper",Old English,noun strong (inflection) neuter (gender),pokorny
ai̯os-,bronze,"ǣr, ār","ore; brass, bronze, copper",Old English,noun strong (inflection) neuter (gender),pokorny
ai̯os-,iron),"ǣr, ār","ore; brass, bronze, copper",Old English,noun strong (inflection) neuter (gender),pokorny
ai-rā,(type of grass),ērakā,a type of grass,Sanskrit,To Be Determined,pokorny
1. ais-,to wish,"ahsian, axian",to ask,Old English,verb,pokorny
1. ais-,ask/search for,"ahsian, axian",to ask,Old English,verb,pokorny
2. ais-,to respect,ār,"glory, honor; kindness",Old English,noun strong (inflection) feminine (gender),pokorny
2. ais-,worship,ār,"glory, honor; kindness",Old English,noun strong (inflection) feminine (gender),pokorny
2. ais-,be in awe,ār,"glory, honor; kindness",Old English,noun strong (inflection) feminine (gender),pokorny
aisk-,clear,eiskra,to rage with hot excitement,Old West Norse,verb,pokorny
aisk-,bright,eiskra,to rage with hot excitement,Old West Norse,verb,pokorny
aisk-,shining,eiskra,to rage with hot excitement,Old West Norse,verb,pokorny
ai-tro-,sharp,aitrùs,bitter,Lithuanian,To Be Determined,pokorny
ai-tro-,bitter,aitrùs,bitter,Lithuanian,To Be Determined,pokorny
"aiu̯-, ai̯u-",vitality,ā,aye,Old English,adverb(ial),pokorny
"aiu̯-, ai̯u-",life force,ā,aye,Old English,adverb(ial),pokorny
"1. aḱ-, aḱō-",to eat,aśnāti,"eats, consumes",Sanskrit,To Be Determined,pokorny
"2. aḱ-, oḱ-",acute,ēr,high,Old Irish,adjective,pokorny
"2. aḱ-, oḱ-",angular; stone,ēr,high,Old Irish,adjective,pokorny
akkā,mama (nursery word),akkā,mother,Sanskrit,To Be Determined,pokorny
aḱru,tear(drop),áśru,tear,Vedic,To Be Determined,pokorny
"akʷā-, more accurately əkʷā, ēkʷ-",aqua,ab,river,Old Irish,noun,pokorny
"1. al-, ol-",beyond; other,aldai,all day,Middle English,adverb(ial),pokorny
"1. al-, ol-",alien,aldai,all day,Middle English,adverb(ial),pokorny
2. al-,to grow,al,bank,Old Irish,noun,pokorny
2. al-,enhance,al,bank,Old Irish,noun,pokorny
3. ā̆l-,to roam,exil(e),exile,Middle English,noun,pokorny
3. ā̆l-,wander; be crazy/confused,exil(e),exile,Middle English,noun,pokorny
5. al-,to mill,aleurone,granular protein in seeds,English,noun,pokorny
alā,hello! (greeting),hello,(expression of greeting),English,interjection,pokorny
albʰi-,barley,ἄλφι,"barley groats, barley flour",Greek,To Be Determined,pokorny
albʰo-,white,"ælf, ylfe","elf, elves",Old English,noun masculine (gender),pokorny
albʰo-,albino,"ælf, ylfe","elf, elves",Old English,noun masculine (gender),pokorny
aldʰ-,trough,alda,"wave; enmity, hostility",Old Norse,To Be Determined,pokorny
aleq-,ward off,(e)algian,to defend,Old English,verb,pokorny
algʰ-,cold,algid,"cold, chill, frosty",English,adjective,pokorny
algʰ-,frost,algid,"cold, chill, frosty",English,adjective,pokorny
algʰ-,algidity,algid,"cold, chill, frosty",English,adjective,pokorny
algʷʰ-,earn; price,Alpheus,river god (Greek mythology),English,proper noun,pokorny
algʷʰ-,value,Alpheus,river god (Greek mythology),English,proper noun,pokorny
alp-,small,"alpa-, alpaka-","small, low",Sanskrit,To Be Determined,pokorny
alp-,weak,"alpa-, alpaka-","small, low",Sanskrit,To Be Determined,pokorny
"ālu-, ālo-",a bitter plant?,"ālú-ḥ, ālukám-","bulb, tuberous root",Sanskrit,To Be Determined,pokorny
"alu-, alu-d-, alu-t-",bitter; ale,ol,drink,Irish,noun,pokorny
"alu-, alu-d-, alu-t-",beer,ol,drink,Irish,noun,pokorny
"ambʰi, m̥bʰi",around,imb-,about,Old Irish,adverb(ial),pokorny
"ambʰi, m̥bʰi",at both sides,imb-,about,Old Irish,adverb(ial),pokorny
"1. am-, mē-",to grab,ample,ample,Middle English,adjective,pokorny
"2. am-, mē-",to mow,meithleōrai,party of reapers,Old Irish,noun,pokorny
"ames-, or omes-",blackbird: merl,ōsle,ousel,Old English,noun feminine (gender),pokorny
"ames-, or omes-",ousel,ōsle,ousel,Old English,noun feminine (gender),pokorny
"ama, amī̆",mama,amicable,amicable,Middle English,adjective,pokorny
"ama, amī̆",amah (nursery word),amicable,amicable,Middle English,adjective,pokorny
1. an-,relative,anile,re: old woman,English,adjective,pokorny
1. an-,ancestor,anile,re: old woman,English,adjective,pokorny
2. an-,there,ōþer,other,Old English,adjective,pokorny
2. an-,other side,ōþer,other,Old English,adjective,pokorny
3. an-,respire,anāl,breath,Old Irish,noun,pokorny
3. an-,animate,anāl,breath,Old Irish,noun,pokorny
"4. an-, anu, anō, nō",on,"an(a), ann","on, in, over, along, toward",Irish,preposition,pokorny
"4. an-, anu, anō, nō",along,"an(a), ann","on, in, over, along, toward",Irish,preposition,pokorny
"4. an-, anu, anō, nō",over there,"an(a), ann","on, in, over, along, toward",Irish,preposition,pokorny
"andʰ-, anedʰ-",blossom; herb,acidanthera,(type of) flower,English,noun,pokorny
"andʰ-, anedʰ-",anther,acidanthera,(type of) flower,English,noun,pokorny
"andʰer-, ṇdʰer-",stem,ἀθήρ,"awn on the ear of grain, spearhead",Greek,To Be Determined,pokorny
"andʰer-, ṇdʰer-",spike,ἀθήρ,"awn on the ear of grain, spearhead",Greek,To Be Determined,pokorny
andʰo-,blind,adumbrate,"to suggest, intimate",English,verb transitive,pokorny
andʰo-,dark,adumbrate,"to suggest, intimate",English,verb transitive,pokorny
andʰo-,somber,adumbrate,"to suggest, intimate",English,verb transitive,pokorny
anət-,duck,æned,duck,Old English,noun,pokorny
anət-,solan,æned,duck,Old English,noun,pokorny
"anətā, <sub>e</sub>nətā",anta,anta,"pilaster, pier made by wall-end's thickening",English,noun,pokorny
"anətā, <sub>e</sub>nətā",doorpost,anta,"pilaster, pier made by wall-end's thickening",English,noun,pokorny
anǵʰ-,narrow,cum-ung,narrow,Old Irish,adjective,pokorny
anǵʰ-,anguished; to constrict,cum-ung,narrow,Old Irish,adjective,pokorny
anǵʰen-,scent,anjn,"soul, essence, person",Armenian,To Be Determined,pokorny
anǵʰen-,smell,anjn,"soul, essence, person",Armenian,To Be Determined,pokorny
anǵʰen-,odor; person,anjn,"soul, essence, person",Armenian,To Be Determined,pokorny
angʷi-,eel,igil,ophite,Old English,noun,pokorny
angʷi-,worm,igil,ophite,Old English,noun,pokorny
angʷi-,snake,igil,ophite,Old English,noun,pokorny
angʷi-,serpent,igil,ophite,Old English,noun,pokorny
1. ank-,force; need,ἀνάγκη,"force, compulsion",Greek,noun feminine (gender),pokorny
1. ank-,necessity,ἀνάγκη,"force, compulsion",Greek,noun feminine (gender),pokorny
"2. ank-, ang-",to flex,anclēow,ankle,Old English,noun masculine (gender),pokorny
"2. ank-, ang-",angle,anclēow,ankle,Old English,noun masculine (gender),pokorny
āno-,ring,āinne,anus,Old Irish,noun,pokorny
āno-,annulus,āinne,anus,Old Irish,noun,pokorny
ans-,favorable,"unnan, ann, unnon, ūðe","to grant, bestow",Old English,verb preterite-present (verb) class 3,pokorny
ans-,well inclined,"unnan, ann, unnon, ūðe","to grant, bestow",Old English,verb preterite-present (verb) class 3,pokorny
"ansā, ansi-",noose,ansa,handle (applied to Saturn's rings),English,noun,pokorny
"ansā, ansi-",snare; ansa,ansa,handle (applied to Saturn's rings),English,noun,pokorny
"ansā, ansi-",handle,ansa,handle (applied to Saturn's rings),English,noun,pokorny
"ansu-, ṇsu-",ghost,ōs,god; (name for) O-rune,Old English,noun strong (inflection) masculine (gender),pokorny
"ansu-, ṇsu-",spirit,ōs,god; (name for) O-rune,Old English,noun strong (inflection) masculine (gender),pokorny
"ansu-, ṇsu-",demon,ōs,god; (name for) O-rune,Old English,noun strong (inflection) masculine (gender),pokorny
ant-s,brow,until,"to, before, up to",English,preposition,pokorny
ant-s,front,until,"to, before, up to",English,preposition,pokorny
ant-s,anterior,until,"to, before, up to",English,preposition,pokorny
antro-m,cave,ἄντρον,"cave, cavern",Greek,noun neuter (gender),pokorny
antro-m,hollow,ἄντρον,"cave, cavern",Greek,noun neuter (gender),pokorny
"1. ap-, more accurately əp- : ēp-",to take,lariat,rope with noose for catching cattle,English,noun,pokorny
"3. ap-, āp-",old,apvā́,"illness, diarrhea",Sanskrit,To Be Determined,pokorny
"3. ap-, āp-",fragile; harm,apvā́,"illness, diarrhea",Sanskrit,To Be Determined,pokorny
appa,papa (nursery word),ἄππα,dad,Greek,To Be Determined,pokorny
āpero-,shore,"ōfer, ōfor","bank, shore; edge, border, margin",Old English,noun masculine (gender),pokorny
āpero-,bank (of river),"ōfer, ōfor","bank, shore; edge, border, margin",Old English,noun masculine (gender),pokorny
"apo-, pō̆, ap-u, pu",off,a-,"of, off",Old English,prefix,pokorny
"apo-, pō̆, ap-u, pu",out of,a-,"of, off",Old English,prefix,pokorny
"apo-, pō̆, ap-u, pu",away from,a-,"of, off",Old English,prefix,pokorny
apsā,aspen (tree),"æsp(e), æps(e)",asp,Old English,noun feminine (gender),pokorny
"1. ar-, tʰematic re-, ʰeavy-base arə-, rē-, and i-base rī̆-, rēi-",to fit,rīm,number,Old Irish,noun,pokorny
"1. ar-, tʰematic re-, ʰeavy-base arə-, rē-, and i-base rī̆-, rēi-",suit,rīm,number,Old Irish,noun,pokorny
"2. ar-, or er-",to share,ἄρνυμαι,to win,Greek,verb,pokorny
"2. ar-, or er-",distribute,ἄρνυμαι,to win,Greek,verb,pokorny
3. ar-,nut,ἄρυα,τὰ ̔Hρακλεωτικὰ κάρvα 'hazelnut',Greek,To Be Determined,pokorny
